participant_id,timestamp,task,trail,label
0,40207,BA_LEFT_CLICK,5,NONE
0,40241,BA_LEFT_CLICK,5,NONE
0,40273,BA_LEFT_CLICK,5,NONE
0,40309,BA_LEFT_CLICK,5,NONE
0,40343,BA_LEFT_CLICK,5,NONE
0,40376,BA_LEFT_CLICK,5,NONE
0,40406,BA_LEFT_CLICK,5,NONE
0,40442,BA_LEFT_CLICK,5,NONE
0,41707,BA_LEFT_CLICK,5,LEFT_PRESS
0,41741,BA_LEFT_CLICK,5,LEFT_PRESS
0,41774,BA_LEFT_CLICK,5,LEFT_PRESS
0,41807,BA_LEFT_CLICK,5,LEFT_PRESS
0,41841,BA_LEFT_CLICK,5,LEFT_PRESS
0,41873,BA_LEFT_CLICK,5,LEFT_PRESS
0,41909,BA_LEFT_CLICK,5,LEFT_PRESS
0,41940,BA_LEFT_CLICK,5,LEFT_PRESS
0,41974,BA_LEFT_CLICK,5,LEFT_PRESS
0,42009,BA_LEFT_CLICK,5,LEFT_PRESS
0,42039,BA_LEFT_CLICK,5,LEFT_PRESS
0,42076,BA_LEFT_CLICK,5,LEFT_PRESS
0,42106,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42141,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42176,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42206,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42240,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42274,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42309,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42339,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42377,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42406,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42441,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42474,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42506,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42540,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42574,BA_LEFT_CLICK,5,LEFT_RELEASE
0,42608,BA_LEFT_CLICK,5,NONE
0,42643,BA_LEFT_CLICK,5,NONE
0,42673,BA_LEFT_CLICK,5,NONE
0,42708,BA_LEFT_CLICK,5,NONE
0,42739,BA_LEFT_CLICK,5,NONE
0,44741,BA_LEFT_CLICK,6,NONE
0,44773,BA_LEFT_CLICK,6,NONE
0,44808,BA_LEFT_CLICK,6,NONE
0,44843,BA_LEFT_CLICK,6,NONE
0,44873,BA_LEFT_CLICK,6,NONE
0,44910,BA_LEFT_CLICK,6,NONE
0,44939,BA_LEFT_CLICK,6,NONE
0,44977,BA_LEFT_CLICK,6,NONE
0,45007,BA_LEFT_CLICK,6,NONE
0,45043,BA_LEFT_CLICK,6,NONE
0,45073,BA_LEFT_CLICK,6,NONE
0,45108,BA_LEFT_CLICK,6,NONE
0,45142,BA_LEFT_CLICK,6,NONE
0,45173,BA_LEFT_CLICK,6,NONE
0,45210,BA_LEFT_CLICK,6,NONE
0,45239,BA_LEFT_CLICK,6,NONE
0,45275,BA_LEFT_CLICK,6,NONE
0,45307,BA_LEFT_CLICK,6,NONE
0,45343,BA_LEFT_CLICK,6,NONE
0,45373,BA_LEFT_CLICK,6,NONE
0,45410,BA_LEFT_CLICK,6,NONE
0,45439,BA_LEFT_CLICK,6,NONE
0,45477,BA_LEFT_CLICK,6,NONE
0,45506,BA_LEFT_CLICK,6,NONE
0,45544,BA_LEFT_CLICK,6,NONE
0,45574,BA_LEFT_CLICK,6,NONE
0,45607,BA_LEFT_CLICK,6,NONE
0,45641,BA_LEFT_CLICK,6,NONE
0,45674,BA_LEFT_CLICK,6,NONE
0,45709,BA_LEFT_CLICK,6,NONE
0,45740,BA_LEFT_CLICK,6,NONE
0,45770,BA_LEFT_CLICK,6,LEFT_PRESS
0,45810,BA_LEFT_CLICK,6,LEFT_PRESS
0,45840,BA_LEFT_CLICK,6,LEFT_PRESS
0,45876,BA_LEFT_CLICK,6,LEFT_PRESS
0,45906,BA_LEFT_CLICK,6,LEFT_PRESS
0,45943,BA_LEFT_CLICK,6,LEFT_PRESS
0,45973,BA_LEFT_CLICK,6,LEFT_PRESS
0,46010,BA_LEFT_CLICK,6,LEFT_PRESS
0,46040,BA_LEFT_CLICK,6,LEFT_PRESS
0,46077,BA_LEFT_CLICK,6,LEFT_PRESS
0,46109,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46140,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46177,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46206,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46243,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46273,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46309,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46340,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46376,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46406,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46443,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46473,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46509,BA_LEFT_CLICK,6,LEFT_RELEASE
0,46540,BA_LEFT_CLICK,6,NONE
0,46577,BA_LEFT_CLICK,6,NONE
0,46607,BA_LEFT_CLICK,6,NONE
0,46643,BA_LEFT_CLICK,6,NONE
0,46673,BA_LEFT_CLICK,6,NONE
0,46710,BA_LEFT_CLICK,6,NONE
0,46743,BA_LEFT_CLICK,6,NONE
0,46777,BA_LEFT_CLICK,6,NONE
0,46809,BA_LEFT_CLICK,6,NONE
0,46843,BA_LEFT_CLICK,6,NONE
0,46876,BA_LEFT_CLICK,6,NONE
0,46909,BA_LEFT_CLICK,6,NONE
0,46943,BA_LEFT_CLICK,6,NONE
0,46977,BA_LEFT_CLICK,6,NONE
0,47010,BA_LEFT_CLICK,6,NONE
0,47043,BA_LEFT_CLICK,6,NONE
0,47077,BA_LEFT_CLICK,6,NONE
0,47107,BA_LEFT_CLICK,6,NONE
0,47143,BA_LEFT_CLICK,6,NONE
0,47177,BA_LEFT_CLICK,6,NONE
0,47210,BA_LEFT_CLICK,6,NONE
0,48673,BA_LEFT_CLICK,7,NONE
