participant_id,task,trail,label,consecutive_frames
6,BA_RIGHT_CLICK,4,RIGHT_PRESS,2
6,BA_RIGHT_CLICK,4,NONE,2
6,BA_RIGHT_CLICK,4,RIGHT_PRESS,39
6,BA_RIGHT_CLICK,5,NONE,1
6,BA_RIGHT_CLICK,5,RIGHT_PRESS,4
6,BA_RIGHT_CLICK,5,NONE,1
6,BA_RIGHT_CLICK,5,RIGHT_PRESS,19
6,BA_RIGHT_CLICK,5,NONE,9
6,BA_RIGHT_CLICK,5,RIGHT_PRESS,10
6,BA_RIGHT_CLICK,5,NONE,1
6,BA_RIGHT_CLICK,5,RIGHT_RELEASE,2
6,BA_RIGHT_CLICK,5,NONE,16
6,BA_RIGHT_CLICK,6,NONE,3
6,BA_RIGHT_CLICK,6,RIGHT_PRESS,51
6,BA_RIGHT_CLICK,6,RIGHT_RELEASE,18
6,BA_RIGHT_CLICK,6,RIGHT_PRESS,3
6,BA_RIGHT_CLICK,7,NONE,28
6,BA_RIGHT_CLICK,7,RIGHT_PRESS,10
6,BA_RIGHT_CLICK,7,RIGHT_RELEASE,14
6,BA_RIGHT_CLICK,7,NONE,6
6,BA_RIGHT_CLICK,8,NONE,25
6,BA_RIGHT_CLICK,8,RIGHT_PRESS,23
6,BA_RIGHT_CLICK,8,RIGHT_RELEASE,17
6,BA_RIGHT_CLICK,9,NONE,31
6,BA_RIGHT_CLICK,9,RIGHT_PRESS,45
6,BA_RIGHT_CLICK,9,RIGHT_RELEASE,4
6,BA_RIGHT_CLICK,9,RIGHT_PRESS,20
6,BA_SCROLL,0,NONE,39
6,BA_SCROLL,0,SCROLL_UP,7
6,BA_SCROLL,0,SCROLL_DOWN,5
6,BA_SCROLL,0,NONE,10
6,BA_SCROLL,0,SCROLL_UP,5
6,BA_SCROLL,0,SCROLL_DOWN,3
6,BA_SCROLL,0,NONE,15
6,BA_SCROLL,0,SCROLL_UP,2
6,BA_SCROLL,0,NONE,45
6,BA_SCROLL,0,SCROLL_UP,3
6,BA_SCROLL,0,SCROLL_DOWN,5
6,BA_SCROLL,0,NONE,15
6,BA_SCROLL,1,NONE,128
6,BA_SCROLL,2,NONE,133
6,BA_SCROLL,3,NONE,135
6,BA_SCROLL,4,NONE,143
6,DRAGGING,0,NONE,34
6,DRAGGING,0,LEFT_PRESS,11
6,DRAGGING,0,NONE,8
6,DRAGGING,0,LEFT_PRESS,5
6,DRAGGING,0,NONE,13
6,DRAGGING,0,LEFT_RELEASE,10
6,DRAGGING,0,NONE,5
6,DRAGGING,1,NONE,35
6,DRAGGING,1,LEFT_PRESS,2
6,DRAGGING,1,NONE,15
6,DRAGGING,1,LEFT_PRESS,4
6,DRAGGING,1,NONE,6
6,DRAGGING,1,LEFT_RELEASE,1
6,DRAGGING,1,NONE,1
6,DRAGGING,1,LEFT_PRESS,12
6,DRAGGING,1,NONE,22
6,DRAGGING,1,LEFT_RELEASE,8
6,DRAGGING,1,NONE,8
6,DRAGGING,2,NONE,21
6,DRAGGING,2,LEFT_PRESS,2
6,DRAGGING,2,NONE,57
6,DRAGGING,2,LEFT_RELEASE,8
6,DRAGGING,2,NONE,10
6,DRAGGING,3,NONE,33
6,DRAGGING,3,LEFT_PRESS,5
6,DRAGGING,3,NONE,3
6,DRAGGING,3,LEFT_PRESS,9
6,DRAGGING,3,NONE,4
6,DRAGGING,3,LEFT_PRESS,2
6,DRAGGING,3,NONE,22
6,DRAGGING,3,LEFT_RELEASE,9
6,DRAGGING,3,NONE,11
6,DRAGGING,4,NONE,40
6,DRAGGING,4,LEFT_PRESS,26
6,DRAGGING,4,NONE,70
6,DRAGGING,4,LEFT_RELEASE,9
6,DRAGGING,4,NONE,11
6,MENU_NAVIGATION,0,NONE,34
6,MENU_NAVIGATION,0,RIGHT_PRESS,3
6,MENU_NAVIGATION,0,RIGHT_RELEASE,37
6,MENU_NAVIGATION,0,LEFT_PRESS,9
6,MENU_NAVIGATION,0,LEFT_RELEASE,15
6,MENU_NAVIGATION,1,NONE,34
6,MENU_NAVIGATION,1,RIGHT_PRESS,9
6,MENU_NAVIGATION,1,RIGHT_RELEASE,9
6,MENU_NAVIGATION,1,NONE,11
6,MENU_NAVIGATION,1,LEFT_PRESS,10
6,MENU_NAVIGATION,1,LEFT_RELEASE,9
6,MENU_NAVIGATION,1,NONE,10
6,MENU_NAVIGATION,2,NONE,28
6,MENU_NAVIGATION,2,RIGHT_PRESS,37
6,MENU_NAVIGATION,2,LEFT_PRESS,9
6,MENU_NAVIGATION,2,LEFT_RELEASE,4
6,MENU_NAVIGATION,2,NONE,12
6,MENU_NAVIGATION,3,NONE,34
6,MENU_NAVIGATION,3,RIGHT_PRESS,14
6,MENU_NAVIGATION,3,RIGHT_RELEASE,16
6,MENU_NAVIGATION,3,RIGHT_PRESS,7
6,MENU_NAVIGATION,3,LEFT_PRESS,11
6,MENU_NAVIGATION,3,LEFT_RELEASE,9
6,MENU_NAVIGATION,3,NONE,9
6,MENU_NAVIGATION,4,LEFT_RELEASE,1
6,MENU_NAVIGATION,4,NONE,39
6,MENU_NAVIGATION,4,RIGHT_PRESS,8
6,MENU_NAVIGATION,4,RIGHT_RELEASE,10
6,MENU_NAVIGATION,4,NONE,20
6,MENU_NAVIGATION,4,RIGHT_PRESS,5
6,MENU_NAVIGATION,4,LEFT_PRESS,7
6,MENU_NAVIGATION,4,RIGHT_RELEASE,4
6,MENU_NAVIGATION,4,NONE,10
6,POINT_N_CLICK,0,NONE,38
6,POINT_N_CLICK,0,LEFT_PRESS,12
6,POINT_N_CLICK,0,LEFT_RELEASE,10
6,POINT_N_CLICK,0,NONE,40
6,POINT_N_CLICK,0,LEFT_PRESS,8
6,POINT_N_CLICK,0,LEFT_RELEASE,17
6,POINT_N_CLICK,0,LEFT_PRESS,6
6,POINT_N_CLICK,0,LEFT_RELEASE,8
6,POINT_N_CLICK,0,LEFT_PRESS,9
6,POINT_N_CLICK,0,LEFT_RELEASE,15
6,POINT_N_CLICK,0,NONE,8
6,POINT_N_CLICK,1,NONE,45
6,POINT_N_CLICK,1,LEFT_PRESS,9
6,POINT_N_CLICK,1,LEFT_RELEASE,15
6,POINT_N_CLICK,1,LEFT_PRESS,17
6,POINT_N_CLICK,1,LEFT_RELEASE,16
6,POINT_N_CLICK,1,NONE,47
6,POINT_N_CLICK,1,LEFT_PRESS,8
6,POINT_N_CLICK,1,LEFT_RELEASE,11
6,POINT_N_CLICK,1,NONE,3
6,POINT_N_CLICK,2,NONE,21
6,POINT_N_CLICK,2,LEFT_PRESS,22
6,POINT_N_CLICK,2,LEFT_RELEASE,17
6,POINT_N_CLICK,2,LEFT_PRESS,21
6,POINT_N_CLICK,2,LEFT_RELEASE,14
6,POINT_N_CLICK,2,NONE,27
6,POINT_N_CLICK,2,LEFT_PRESS,9
6,POINT_N_CLICK,2,LEFT_RELEASE,9
6,POINT_N_CLICK,2,NONE,10
6,POINT_N_CLICK,3,NONE,1
6,POINT_N_CLICK,3,LEFT_RELEASE,1
6,POINT_N_CLICK,3,NONE,24
6,POINT_N_CLICK,3,LEFT_PRESS,22
6,POINT_N_CLICK,3,LEFT_RELEASE,5
6,POINT_N_CLICK,3,LEFT_PRESS,9
6,POINT_N_CLICK,3,LEFT_RELEASE,15
6,POINT_N_CLICK,3,NONE,28
6,POINT_N_CLICK,3,LEFT_PRESS,11
6,POINT_N_CLICK,3,LEFT_RELEASE,10
6,POINT_N_CLICK,3,NONE,13
6,POINT_N_CLICK,3,LEFT_PRESS,8
6,POINT_N_CLICK,3,LEFT_RELEASE,14
6,POINT_N_CLICK,3,NONE,16
6,POINT_N_CLICK,4,NONE,2
6,POINT_N_CLICK,4,LEFT_RELEASE,1
6,POINT_N_CLICK,4,NONE,30
6,POINT_N_CLICK,4,LEFT_RELEASE,4
6,POINT_N_CLICK,4,NONE,20
6,POINT_N_CLICK,4,LEFT_PRESS,21
6,POINT_N_CLICK,4,LEFT_RELEASE,2
6,POINT_N_CLICK,4,LEFT_PRESS,3
6,POINT_N_CLICK,4,LEFT_RELEASE,12
6,POINT_N_CLICK,4,NONE,12
6,POINT_N_CLICK,4,LEFT_PRESS,9
6,POINT_N_CLICK,4,LEFT_RELEASE,20
6,POINT_N_CLICK,4,LEFT_PRESS,28
6,POINT_N_CLICK,4,LEFT_RELEASE,22
